STATE,SIC,ENTRSIZE,FIRM,ESTB,EMPL,EMPLFL,PAYR,PAYRFL,RCPT,RCPTFL,STATEDSCR,SICDSCR,ENTRSIZEDSCR
47,07--,25,1,1,0,[b],0,(D),0,(D),Tennessee,"AG. SERVICES, FORESTRY, FISHING",95-99 employees
47,07--,27,1792,1793,9594,,164890,,546483,,Tennessee,"AG. SERVICES, FORESTRY, FISHING",< 500 employees
47,07--,29,1,2,0,[a],0,(D),0,(D),Tennessee,"AG. SERVICES, FORESTRY, FISHING",500-999 employees
47,07--,31,1,1,0,[c],0,(D),0,(D),Tennessee,"AG. SERVICES, FORESTRY, FISHING","1,500-2,499 employees"
47,07--,32,6,21,0,[g],0,(D),0,(D),Tennessee,"AG. SERVICES, FORESTRY, FISHING","2,500 + employees"
47,10--,01,161,247,5019,,179046,,897366,,Tennessee,MINING,Total
47,10--,02,11,11,0,,177,,1408,,Tennessee,MINING,0 employees
47,10--,03,38,39,0,[b],0,(D),0,(D),Tennessee,MINING,1-4 employees
47,10--,04,17,17,118,,3190,,10389,,Tennessee,MINING,5-9 employees
47,10--,06,20,21,238,,5668,,17309,,Tennessee,MINING,10-14 employees
47,10--,07,7,7,109,,2814,,14680,,Tennessee,MINING,15-19 employees
47,10--,08,93,95,0,[f],0,(D),0,(D),Tennessee,MINING,< 20 employees
47,10--,10,9,11,0,[c],0,(D),0,(D),Tennessee,MINING,20-24 employees
47,10--,11,10,11,225,,9530,,43610,,Tennessee,MINING,25-29 employees
47,10--,12,4,4,125,,4235,,7822,,Tennessee,MINING,30-34 employees
47,10--,13,1,1,0,[b],0,(D),0,(D),Tennessee,MINING,35-39 employees
47,10--,14,4,4,168,,4171,,21674,,Tennessee,MINING,40-44 employees
47,10--,15,4,4,0,[b],0,(D),0,(D),Tennessee,MINING,45-49 employees
47,10--,16,2,2,0,[c],0,(D),0,(D),Tennessee,MINING,50-54 employees
47,10--,18,2,2,0,[b],0,(D),0,(D),Tennessee,MINING,60-64 employees
47,10--,19,1,1,0,[b],0,(D),0,(D),Tennessee,MINING,65-69 employees
47,10--,22,1,1,0,[b],0,(D),0,(D),Tennessee,MINING,80-84 employees
47,10--,27,139,149,1988,,63105,,260454,,Tennessee,MINING,< 500 employees
47,10--,29,3,9,0,[f],0,(D),0,(D),Tennessee,MINING,500-999 employees
47,10--,30,3,20,0,[e],0,(D),0,(D),Tennessee,MINING,"1,000-1,499 employees"
47,10--,31,2,2,0,[b],0,(D),0,(D),Tennessee,MINING,"1,500-2,499 employees"
47,10--,32,14,67,0,[g],0,(D),0,(D),Tennessee,MINING,"2,500 + employees"
47,15--,01,11645,11722,117229,,3330914,,16809406,,Tennessee,CONSTRUCTION,Total
47,15--,02,1562,1562,0,,53199,,421070,,Tennessee,CONSTRUCTION,0 employees
47,15--,03,5400,5401,11794,,218794,,1831290,,Tennessee,CONSTRUCTION,1-4 employees
47,15--,04,2127,2127,13955,,279742,,1500431,,Tennessee,CONSTRUCTION,5-9 employees
47,15--,06,870,870,10210,,243727,,1132529,,Tennessee,CONSTRUCTION,10-14 employees
47,15--,07,410,410,6891,,168273,,720086,,Tennessee,CONSTRUCTION,15-19 employees
47,15--,08,10369,10370,42850,,963735,,5605406,,Tennessee,CONSTRUCTION,< 20 employees
47,15--,10,287,289,6253,,175334,,772238,,Tennessee,CONSTRUCTION,20-24 employees
47,15--,11,179,179,4737,,127337,,562668,,Tennessee,CONSTRUCTION,25-29 employees
47,15--,12,120,120,3778,,110765,,469029,,Tennessee,CONSTRUCTION,30-34 employees
47,15--,13,92,94,3343,,96211,,385945,,Tennessee,CONSTRUCTION,35-39 employees
47,15--,14,81,81,3362,,110443,,522575,,Tennessee,CONSTRUCTION,40-44 employees
47,15--,15,55,55,2524,,72861,,264755,,Tennessee,CONSTRUCTION,45-49 employees
47,15--,16,51,51,2628,,71982,,259332,,Tennessee,CONSTRUCTION,50-54 employees
47,15--,17,30,30,1696,,59348,,255596,,Tennessee,CONSTRUCTION,55-59 employees
47,15--,18,32,32,1919,,60205,,298210,,Tennessee,CONSTRUCTION,60-64 employees
47,15--,19,22,22,1465,,43702,,173586,,Tennessee,CONSTRUCTION,65-69 employees
47,15--,20,34,34,2445,,79287,,354731,,Tennessee,CONSTRUCTION,70-74 employees
47,15--,21,22,22,1595,,46881,,229974,,Tennessee,CONSTRUCTION,75-79 employees
47,15--,22,14,15,1151,,30308,,162522,,Tennessee,CONSTRUCTION,80-84 employees
47,15--,23,19,19,1653,,54102,,256982,,Tennessee,CONSTRUCTION,85-89 employees
47,15--,24,15,15,1372,,46022,,210458,,Tennessee,CONSTRUCTION,90-94 employees
47,15--,25,16,16,1545,,46392,,230922,,Tennessee,CONSTRUCTION,95-99 employees
47,15--,27,11589,11623,106718,,2970802,,14951266,,Tennessee,CONSTRUCTION,< 500 employees
47,15--,29,15,18,0,[h],0,(D),0,(D),Tennessee,CONSTRUCTION,500-999 employees
47,15--,30,3,8,0,[c],0,(D),0,(D),Tennessee,CONSTRUCTION,"1,000-1,499 employees"
47,15--,31,11,13,920,,35837,,325619,,Tennessee,CONSTRUCTION,"1,500-2,499 employees"
47,15--,32,27,60,5245,,191150,,1125805,,Tennessee,CONSTRUCTION,"2,500 + employees"
47,20--,01,7140,8004,511652,,15673276,,100138862,,Tennessee,MANUFACTURING,Total
47,20--,02,501,501,0,,38512,,358240,,Tennessee,MANUFACTURING,0 employees
47,20--,03,1949,1949,4486,,87674,,411673,,Tennessee,MANUFACTURING,1-4 employees
47,20--,04,1134,1134,7588,,159942,,664837,,Tennessee,MANUFACTURING,5-9 employees
47,20--,06,624,625,7315,,170729,,683970,,Tennessee,MANUFACTURING,10-14 employees
47,20--,07,323,325,5423,,140711,,533771,,Tennessee,MANUFACTURING,15-19 employees
47,20--,08,4531,4534,24812,,597568,,2652491,,Tennessee,MANUFACTURING,< 20 employees
47,20--,10,289,290,6290,,161113,,614958,,Tennessee,MANUFACTURING,20-24 employees
47,20--,11,194,194,5121,,135000,,548915,,Tennessee,MANUFACTURING,25-29 employees
47,20--,12,144,146,4596,,120110,,457151,,Tennessee,MANUFACTURING,30-34 employees
47,20--,13,125,129,4518,,120750,,504278,,Tennessee,MANUFACTURING,35-39 employees
47,20--,14,94,102,3825,,94485,,417524,,Tennessee,MANUFACTURING,40-44 employees
47,20--,15,90,93,4087,,125493,,632753,,Tennessee,MANUFACTURING,45-49 employees
47,20--,16,65,65,3206,,83674,,313934,,Tennessee,MANUFACTURING,50-54 employees
47,20--,17,51,54,2746,,70790,,255378,,Tennessee,MANUFACTURING,55-59 employees
47,20--,18,52,59,2957,,79368,,358491,,Tennessee,MANUFACTURING,60-64 employees
47,20--,19,36,36,2030,,53949,,189349,,Tennessee,MANUFACTURING,65-69 employees
47,20--,20,38,39,2540,,80210,,306708,,Tennessee,MANUFACTURING,70-74 employees
47,20--,21,44,46,3207,,80527,,330297,,Tennessee,MANUFACTURING,75-79 employees
47,20--,22,31,33,2064,,47826,,151570,,Tennessee,MANUFACTURING,80-84 employees
47,20--,23,19,20,1408,,35031,,144085,,Tennessee,MANUFACTURING,85-89 employees
47,20--,24,30,35,2385,,53125,,372571,,Tennessee,MANUFACTURING,90-94 employees
47,20--,25,27,28,2204,,55607,,288821,,Tennessee,MANUFACTURING,95-99 employees
47,20--,27,6416,6589,151658,,3882054,,17997692,,Tennessee,MANUFACTURING,< 500 employees
47,20--,29,165,250,38823,,1089604,,5643027,,Tennessee,MANUFACTURING,500-999 employees
47,20--,30,81,113,22846,,662531,,3503821,,Tennessee,MANUFACTURING,"1,000-1,499 employees"
47,20--,31,88,154,25055,,776093,,4712039,,Tennessee,MANUFACTURING,"1,500-2,499 employees"
47,20--,32,390,898,273270,,9262994,,68282283,,Tennessee,MANUFACTURING,"2,500 + employees"
47,40--,01,4643,6230,140896,,4845056,,16382311,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",Total
47,40--,02,638,638,0,,28017,,142256,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",0 employees
47,40--,03,1928,1929,4062,,80615,,417072,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",1-4 employees
47,40--,04,723,731,4649,,87023,,445747,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",5-9 employees
47,40--,06,278,284,3209,,66482,,261590,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",10-14 employees
47,40--,07,169,176,2700,,56675,,210830,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",15-19 employees
47,40--,08,3736,3758,14620,,318812,,1477495,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",< 20 employees
47,40--,10,104,111,2153,,50696,,157423,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",20-24 employees
47,40--,11,68,76,1709,,41306,,153400,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",25-29 employees
47,40--,12,55,67,1620,,39636,,234683,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",30-34 employees
47,40--,13,48,57,1555,,38938,,150397,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",35-39 employees
47,40--,14,32,47,1128,,30556,,100771,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",40-44 employees
47,40--,15,31,34,1278,,32092,,111703,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",45-49 employees
47,40--,16,18,20,782,,24494,,102842,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",50-54 employees
47,40--,17,18,21,0,[f],0,(D),0,(D),Tennessee,"TRANSPORTATION, COMM., UTILITIES",55-59 employees
47,40--,18,14,23,0,[f],0,(D),0,(D),Tennessee,"TRANSPORTATION, COMM., UTILITIES",60-64 employees
47,40--,19,15,21,943,,32359,,166717,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",65-69 employees
47,40--,20,14,22,673,,21447,,115638,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",70-74 employees
47,40--,21,7,13,492,,16565,,76340,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",75-79 employees
47,40--,22,14,27,0,[f],0,(D),0,(D),Tennessee,"TRANSPORTATION, COMM., UTILITIES",80-84 employees
47,40--,23,6,16,0,[f],0,(D),0,(D),Tennessee,"TRANSPORTATION, COMM., UTILITIES",85-89 employees
47,40--,24,8,11,0,[e],0,(D),0,(D),Tennessee,"TRANSPORTATION, COMM., UTILITIES",90-94 employees
47,40--,25,5,6,0,[e],0,(D),0,(D),Tennessee,"TRANSPORTATION, COMM., UTILITIES",95-99 employees
47,40--,27,4377,4688,46140,,1217335,,5337172,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",< 500 employees
47,40--,29,52,117,5964,,222805,,875611,,Tennessee,"TRANSPORTATION, COMM., UTILITIES",500-999 employees
47,40--,30,25,104,2162,,61982,,280572,,Tennessee,"TRANSPORTATION, COMM., UTILITIES","1,000-1,499 employees"
47,40--,31,34,60,1911,,72182,,381603,,Tennessee,"TRANSPORTATION, COMM., UTILITIES","1,500-2,499 employees"
47,40--,32,155,1261,84719,,3270752,,9507353,,Tennessee,"TRANSPORTATION, COMM., UTILITIES","2,500 + employees"
47,50--,01,8119,9879,140454,,4621094,,85044161,,Tennessee,WHOLESALE,Total
47,50--,02,554,554,0,,27564,,665636,,Tennessee,WHOLESALE,0 employees
47,50--,03,2926,2930,6562,,183100,,3502696,,Tennessee,WHOLESALE,1-4 employees
47,50--,04,1472,1492,9582,,274297,,4288850,,Tennessee,WHOLESALE,5-9 employees
47,50--,06,709,741,8067,,234258,,2939917,,Tennessee,WHOLESALE,10-14 employees
47,50--,07,376,399,5959,,177264,,1971743,,Tennessee,WHOLESALE,15-19 employees
47,50--,08,6037,6116,30170,,896483,,13368842,,Tennessee,WHOLESALE,< 20 employees
47,50--,10,253,295,4923,,150020,,1541740,,Tennessee,WHOLESALE,20-24 employees
47,50--,11,172,214,4031,,123267,,1152908,,Tennessee,WHOLESALE,25-29 employees
47,50--,12,138,178,3678,,118019,,1064119,,Tennessee,WHOLESALE,30-34 employees
47,50--,13,102,145,2802,,85233,,889447,,Tennessee,WHOLESALE,35-39 employees
47,50--,14,85,105,2856,,87151,,677372,,Tennessee,WHOLESALE,40-44 employees
47,50--,15,51,74,1772,,57656,,612527,,Tennessee,WHOLESALE,45-49 employees
47,50--,16,53,79,1890,,58137,,555958,,Tennessee,WHOLESALE,50-54 employees
47,50--,17,48,62,1768,,55962,,489347,,Tennessee,WHOLESALE,55-59 employees
47,50--,18,38,50,1209,,39625,,378553,,Tennessee,WHOLESALE,60-64 employees
47,50--,19,25,38,1034,,34468,,324606,,Tennessee,WHOLESALE,65-69 employees
47,50--,20,30,36,1645,,44157,,382548,,Tennessee,WHOLESALE,70-74 employees
47,50--,21,29,43,1662,,51156,,556286,,Tennessee,WHOLESALE,75-79 employees
47,50--,22,23,46,969,,28317,,394413,,Tennessee,WHOLESALE,80-84 employees
47,50--,23,28,46,1279,,46963,,341364,,Tennessee,WHOLESALE,85-89 employees
47,50--,24,16,24,968,,31155,,269639,,Tennessee,WHOLESALE,90-94 employees
47,50--,25,19,34,990,,47757,,536747,,Tennessee,WHOLESALE,95-99 employees
47,50--,27,7485,8177,84471,,2683685,,32216325,,Tennessee,WHOLESALE,< 500 employees
47,50--,29,125,233,5791,,201594,,3815713,,Tennessee,WHOLESALE,500-999 employees
47,50--,30,61,166,2939,,91215,,1512993,,Tennessee,WHOLESALE,"1,000-1,499 employees"
47,50--,31,74,167,5141,,175387,,3483665,,Tennessee,WHOLESALE,"1,500-2,499 employees"
47,50--,32,374,1136,42112,,1469213,,44015465,,Tennessee,WHOLESALE,"2,500 + employees"
47,52--,01,22000,32797,475214,,6799787,,53435185,,Tennessee,RETAIL,Total
47,52--,02,2492,2511,0,,70047,,682505,,Tennessee,RETAIL,0 employees
47,52--,03,9292,9322,20556,,255434,,2875364,,Tennessee,RETAIL,1-4 employees
47,52--,04,4315,4409,28476,,377895,,3056147,,Tennessee,RETAIL,5-9 employees
47,52--,06,1621,1724,18709,,256797,,1864071,,Tennessee,RETAIL,10-14 employees
47,52--,07,887,1015,14513,,199021,,1383725,,Tennessee,RETAIL,15-19 employees
47,52--,08,18607,18981,82254,,1159194,,9861812,,Tennessee,RETAIL,< 20 employees
47,52--,10,563,663,12084,,161826,,1193909,,Tennessee,RETAIL,20-24 employees
47,52--,11,409,512,10636,,154766,,1315501,,Tennessee,RETAIL,25-29 employees
47,52--,12,271,372,8143,,119131,,989183,,Tennessee,RETAIL,30-34 employees
47,52--,13,207,280,7426,,106675,,828413,,Tennessee,RETAIL,35-39 employees
47,52--,14,173,282,6833,,102951,,861520,,Tennessee,RETAIL,40-44 employees
47,52--,15,150,251,6665,,111435,,1096803,,Tennessee,RETAIL,45-49 employees
47,52--,16,112,206,5255,,76195,,625787,,Tennessee,RETAIL,50-54 employees
47,52--,17,89,130,4579,,70902,,676789,,Tennessee,RETAIL,55-59 employees
47,52--,18,88,186,5051,,89927,,953727,,Tennessee,RETAIL,60-64 employees
47,52--,19,70,103,4139,,67994,,678964,,Tennessee,RETAIL,65-69 employees
47,52--,20,33,68,2015,,31141,,340917,,Tennessee,RETAIL,70-74 employees
47,52--,21,47,100,3046,,53927,,484102,,Tennessee,RETAIL,75-79 employees
47,52--,22,39,92,2974,,50065,,506998,,Tennessee,RETAIL,80-84 employees
47,52--,23,31,84,2175,,42907,,428154,,Tennessee,RETAIL,85-89 employees
47,52--,24,31,48,2486,,54103,,575574,,Tennessee,RETAIL,90-94 employees
47,52--,25,24,43,1713,,37283,,404655,,Tennessee,RETAIL,95-99 employees
47,52--,27,21370,24210,212844,,3249670,,28649310,,Tennessee,RETAIL,< 500 employees
47,52--,29,116,615,12377,,176040,,1102585,,Tennessee,RETAIL,500-999 employees
47,52--,30,78,548,13308,,191080,,1105599,,Tennessee,RETAIL,"1,000-1,499 employees"
47,52--,31,85,619,10461,,140864,,761475,,Tennessee,RETAIL,"1,500-2,499 employees"
47,52--,32,351,6805,226224,,3042133,,21816216,,Tennessee,RETAIL,"2,500 + employees"
47,60--,01,8114,12404,123452,,4268624,,31334182,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",Total
47,60--,02,917,921,0,,40923,,212253,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",0 employees
47,60--,03,4698,4705,9068,,209287,,1356208,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",1-4 employees
47,60--,04,1053,1089,6715,,184091,,818825,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",5-9 employees
47,60--,06,311,361,3542,,101172,,432765,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",10-14 employees
47,60--,07,166,228,2577,,82036,,408139,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",15-19 employees
47,60--,08,7145,7304,21902,,617509,,3228190,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",< 20 employees
47,60--,10,110,146,2180,,133588,,380621,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",20-24 employees
47,60--,11,64,96,1517,,45912,,217999,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",25-29 employees
47,60--,12,47,80,1320,,42577,,193588,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",30-34 employees
47,60--,13,33,70,957,,29278,,124743,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",35-39 employees
47,60--,14,39,83,1335,,44060,,529749,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",40-44 employees
47,60--,15,28,65,1029,,31663,,147316,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",45-49 employees
47,60--,16,28,58,1099,,35582,,193657,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",50-54 employees
47,60--,17,17,39,837,,26905,,131511,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",55-59 employees
47,60--,18,18,64,843,,23542,,911163,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",60-64 employees
47,60--,19,14,29,750,,22557,,190842,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",65-69 employees
47,60--,20,15,52,750,,21074,,110840,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",70-74 employees
47,60--,21,15,42,1054,,34310,,309918,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",75-79 employees
47,60--,22,9,33,558,,16981,,75979,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",80-84 employees
47,60--,23,10,35,684,,20196,,69652,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",85-89 employees
47,60--,24,12,35,569,,24210,,220469,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",90-94 employees
47,60--,25,8,29,377,,9635,,56007,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",95-99 employees
47,60--,27,7800,8986,52090,,1583170,,9341466,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",< 500 employees
47,60--,29,62,159,4991,,155367,,1678062,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE",500-999 employees
47,60--,30,28,174,3244,,103247,,711356,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE","1,000-1,499 employees"
47,60--,31,44,240,4080,,239147,,1111189,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE","1,500-2,499 employees"
47,60--,32,180,2845,59047,,2187693,,18492109,,Tennessee,"FINANCE, INSURANCE, REAL ESTATE","2,500 + employees"
47,70--,01,41397,47391,722611,,18127525,,44596403,,Tennessee,SERVICES,Total
47,70--,02,4272,4275,0,,208347,,733614,,Tennessee,SERVICES,0 employees
47,70--,03,20470,20487,43455,,957070,,3519557,,Tennessee,SERVICES,1-4 employees
47,70--,04,7521,7581,49051,,1149304,,3329982,,Tennessee,SERVICES,5-9 employees
47,70--,06,2846,2957,32953,,790125,,2024598,,Tennessee,SERVICES,10-14 employees
47,70--,07,1407,1503,23136,,607769,,1442014,,Tennessee,SERVICES,15-19 employees
47,70--,08,36516,36803,148595,,3712615,,11049765,,Tennessee,SERVICES,< 20 employees
47,70--,10,815,903,17483,,448308,,1091157,,Tennessee,SERVICES,20-24 employees
47,70--,11,565,654,14597,,398604,,921003,,Tennessee,SERVICES,25-29 employees
47,70--,12,383,455,11482,,299051,,715072,,Tennessee,SERVICES,30-34 employees
47,70--,13,298,403,10272,,305806,,658064,,Tennessee,SERVICES,35-39 employees
47,70--,14,206,270,8193,,204424,,469544,,Tennessee,SERVICES,40-44 employees
47,70--,15,154,202,6858,,178525,,422378,,Tennessee,SERVICES,45-49 employees
47,70--,16,149,205,7041,,147521,,360615,,Tennessee,SERVICES,50-54 employees
47,70--,17,130,221,6857,,166782,,347319,,Tennessee,SERVICES,55-59 employees
47,70--,18,112,163,5647,,143523,,311614,,Tennessee,SERVICES,60-64 employees
47,70--,19,79,137,4766,,116892,,420573,,Tennessee,SERVICES,65-69 employees
47,70--,20,75,142,4922,,107073,,261440,,Tennessee,SERVICES,70-74 employees
47,70--,21,74,139,4666,,117669,,285732,,Tennessee,SERVICES,75-79 employees
47,70--,22,68,148,4911,,99817,,272015,,Tennessee,SERVICES,80-84 employees
47,70--,23,61,112,4558,,91372,,204019,,Tennessee,SERVICES,85-89 employees
47,70--,24,56,125,3912,,93197,,361930,,Tennessee,SERVICES,90-94 employees
47,70--,25,50,90,3956,,94767,,192326,,Tennessee,SERVICES,95-99 employees
47,70--,27,40633,43085,376204,,8990823,,23685556,,Tennessee,SERVICES,< 500 employees
47,70--,29,181,619,39360,,918224,,2279112,,Tennessee,SERVICES,500-999 employees
47,70--,30,80,219,27004,,711320,,1491932,,Tennessee,SERVICES,"1,000-1,499 employees"
47,70--,31,101,405,22606,,571996,,1372276,,Tennessee,SERVICES,"1,500-2,499 employees"
47,70--,32,402,3063,257437,,6935162,,15767527,,Tennessee,SERVICES,"2,500 + employees"
47,99--,01,461,461,294,,6860,,32145,,Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,Total
47,99--,02,354,354,0,,5132,,20668,,Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,0 employees
47,99--,03,89,89,0,[c],0,(D),0,(D),Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,1-4 employees
47,99--,04,12,12,70,,220,,1280,,Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,5-9 employees
47,99--,06,4,4,46,,196,,626,,Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,10-14 employees
47,99--,08,459,459,0,[c],0,(D),0,(D),Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,< 20 employees
47,99--,10,1,1,0,[b],0,(D),0,(D),Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,20-24 employees
47,99--,11,1,1,0,[b],0,(D),0,(D),Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,25-29 employees
47,99--,27,461,461,294,,6860,,32145,,Tennessee,NONCLASSIFIABLE ESTABLISHMENTS,< 500 employees
48,----,01,363791,459024,7250925,,205508852,,1385186335,,Texas,TOTAL OVER ALL INDUSTRIES,Total
48,----,02,44105,44280,0,,2117516,,13920131,,Texas,TOTAL OVER ALL INDUSTRIES,0 employees
48,----,03,169236,169544,356957,,8666547,,59414770,,Texas,TOTAL OVER ALL INDUSTRIES,1-4 employees
48,----,04,65904,66985,432431,,9890754,,54201343,,Texas,TOTAL OVER ALL INDUSTRIES,5-9 employees
48,----,06,25903,27454,301100,,7033552,,38415706,,Texas,TOTAL OVER ALL INDUSTRIES,10-14 employees
48,----,07,13263,14710,219840,,5305953,,26797834,,Texas,TOTAL OVER ALL INDUSTRIES,15-19 employees
48,----,08,318411,322973,1310328,,33014322,,192749784,,Texas,TOTAL OVER ALL INDUSTRIES,< 20 employees
48,----,10,8117,9530,174310,,4166906,,22369649,,Texas,TOTAL OVER ALL INDUSTRIES,20-24 employees
48,----,11,5448,6794,142896,,3375495,,19999301,,Texas,TOTAL OVER ALL INDUSTRIES,25-29 employees
48,----,12,4113,5307,126482,,3024493,,15601196,,Texas,TOTAL OVER ALL INDUSTRIES,30-34 employees
48,----,13,3112,4222,109533,,2711502,,13459769,,Texas,TOTAL OVER ALL INDUSTRIES,35-39 employees
48,----,14,2311,3172,92380,,2265624,,11409557,,Texas,TOTAL OVER ALL INDUSTRIES,40-44 employees
48,----,15,1916,2780,85781,,2068164,,10545320,,Texas,TOTAL OVER ALL INDUSTRIES,45-49 employees
48,----,16,1537,2302,74684,,1841958,,11446280,,Texas,TOTAL OVER ALL INDUSTRIES,50-54 employees
48,----,17,1248,2098,66006,,1652092,,11361544,,Texas,TOTAL OVER ALL INDUSTRIES,55-59 employees
48,----,18,1075,1802,61407,,1578205,,8111542,,Texas,TOTAL OVER ALL INDUSTRIES,60-64 employees
48,----,19,927,1517,56648,,1459374,,9491733,,Texas,TOTAL OVER ALL INDUSTRIES,65-69 employees
48,----,20,829,1459,53861,,1385233,,7043862,,Texas,TOTAL OVER ALL INDUSTRIES,70-74 employees
48,----,21,700,1301,48728,,1221758,,5716345,,Texas,TOTAL OVER ALL INDUSTRIES,75-79 employees
48,----,22,654,1118,46017,,1181754,,5953208,,Texas,TOTAL OVER ALL INDUSTRIES,80-84 employees
48,----,23,561,1117,42680,,1093235,,5444109,,Texas,TOTAL OVER ALL INDUSTRIES,85-89 employees
48,----,24,471,867,36778,,992924,,5701293,,Texas,TOTAL OVER ALL INDUSTRIES,90-94 employees
48,----,25,455,996,38643,,1001886,,5574839,,Texas,TOTAL OVER ALL INDUSTRIES,95-99 employees
48,----,27,359072,390088,3515990,,89138418,,511741976,,Texas,TOTAL OVER ALL INDUSTRIES,< 500 employees
48,----,29,1494,7771,383794,,10594751,,58532816,,Texas,TOTAL OVER ALL INDUSTRIES,500-999 employees
48,----,30,653,4408,208834,,6504349,,40279509,,Texas,TOTAL OVER ALL INDUSTRIES,"1,000-1,499 employees"
48,----,31,702,6197,255347,,7502986,,64911469,,Texas,TOTAL OVER ALL INDUSTRIES,"1,500-2,499 employees"
48,----,32,1870,50560,2886960,,91768348,,709720565,,Texas,TOTAL OVER ALL INDUSTRIES,"2,500 + employees"
48,07--,01,6750,6871,50439,,906414,,3400264,,Texas,"AG. SERVICES, FORESTRY, FISHING",Total
48,07--,02,960,960,0,,21028,,150932,,Texas,"AG. SERVICES, FORESTRY, FISHING",0 employees
48,07--,03,3038,3038,6606,,104951,,618362,,Texas,"AG. SERVICES, FORESTRY, FISHING",1-4 employees
48,07--,04,1496,1497,9965,,156854,,645265,,Texas,"AG. SERVICES, FORESTRY, FISHING",5-9 employees
48,07--,06,582,584,6762,,120979,,400201,,Texas,"AG. SERVICES, FORESTRY, FISHING",10-14 employees
48,07--,07,231,231,3816,,66522,,247967,,Texas,"AG. SERVICES, FORESTRY, FISHING",15-19 employees
48,07--,08,6307,6310,27149,,470334,,2062727,,Texas,"AG. SERVICES, FORESTRY, FISHING",< 20 employees
48,07--,10,130,130,2830,,53234,,154670,,Texas,"AG. SERVICES, FORESTRY, FISHING",20-24 employees
48,07--,11,78,78,0,[g],0,(D),0,(D),Texas,"AG. SERVICES, FORESTRY, FISHING",25-29 employees
48,07--,12,50,50,0,[g],0,(D),0,(D),Texas,"AG. SERVICES, FORESTRY, FISHING",30-34 employees
48,07--,13,33,33,0,[g],0,(D),0,(D),Texas,"AG. SERVICES, FORESTRY, FISHING",35-39 employees
48,07--,14,20,20,830,,14938,,37841,,Texas,"AG. SERVICES, FORESTRY, FISHING",40-44 employees
48,07--,15,14,14,628,,9599,,24425,,Texas,"AG. SERVICES, FORESTRY, FISHING",45-49 employees
48,07--,16,6,6,317,,5923,,12572,,Texas,"AG. SERVICES, FORESTRY, FISHING",50-54 employees
48,07--,17,7,7,353,,6885,,42705,,Texas,"AG. SERVICES, FORESTRY, FISHING",55-59 employees
48,07--,18,4,9,194,,4757,,11797,,Texas,"AG. SERVICES, FORESTRY, FISHING",60-64 employees
